customer_id,customer_name,customer_segment,loyalty_member,signup_date
CUST_007884,Karen Hernandez,Consumer,1,2019-08-07
CUST_007885,Michael Miller,Small Business,1,2021-03-02
CUST_007886,Susan Jones,Consumer,0,2020-12-17
CUST_007887,Mary Hernandez,VIP Loyalty,1,2022-01-22
CUST_007888,Thomas Williams,Consumer,0,2021-12-22
CUST_007889,Jessica Lopez,Consumer,1,2023-09-03
CUST_007890,Lisa Garcia,Consumer,1,2020-09-14
CUST_007891,James Williams,Consumer,1,2023-11-15
CUST_007892,Sarah Williams,Corporate,0,2023-11-20
CUST_007893,Richard Gonzalez,Consumer,1,2023-12-08
CUST_007894,Karen Hernandez,Corporate,0,2019-09-02
CUST_007895,Patricia Gonzalez,Consumer,1,2020-08-06
CUST_007896,Thomas Miller,VIP Loyalty,1,2023-11-08
CUST_007897,David Lopez,Consumer,0,2023-08-12
CUST_007898,Christopher Garcia,Consumer,0,2021-11-16
CUST_007899,Sarah Jones,Consumer,0,2022-03-10
CUST_007900,Richard Smith,Consumer,0,2020-01-17
CUST_007901,Karen Anderson,Corporate,0,2019-10-18
CUST_007902,Joseph Williams,Small Business,0,2023-11-02
CUST_007903,Richard Anderson,Consumer,0,2023-09-14
CUST_007904,Nancy Wilson,Consumer,0,2023-11-12
CUST_007905,Thomas Garcia,Consumer,0,2019-06-03
CUST_007906,Charles Miller,Corporate,0,2019-11-06
CUST_007907,William Martinez,Consumer,0,2021-06-28
CUST_007908,Jennifer Hernandez,Small Business,0,2022-08-28
CUST_007909,Richard Martinez,Corporate,1,2022-08-22
CUST_007910,Christopher Martinez,Consumer,1,2021-03-19
CUST_007911,Daniel Davis,Consumer,0,2021-02-22
CUST_007912,Charles Garcia,Consumer,1,2020-10-22
CUST_007913,Charles Jones,Consumer,0,2019-07-08
CUST_007914,William Smith,Consumer,0,2021-06-25
CUST_007915,Barbara Anderson,Consumer,1,2022-11-05
CUST_007916,Richard Martinez,Corporate,1,2022-04-05
CUST_007917,William Wilson,Consumer,0,2023-05-07
CUST_007918,Linda Williams,Consumer,0,2021-06-27
CUST_007919,Jessica Jones,Consumer,0,2021-07-19
CUST_007920,Michael Williams,Corporate,0,2019-03-07
CUST_007921,Linda Williams,Consumer,0,2022-06-07
CUST_007922,Barbara Miller,Corporate,1,2021-01-25
CUST_007923,Barbara Miller,Small Business,0,2020-05-24
CUST_007924,Richard Martinez,Consumer,0,2020-01-19
CUST_007925,Mary Martinez,Corporate,0,2022-06-10
CUST_007926,Christopher Brown,Consumer,0,2022-07-04
CUST_007927,Joseph Garcia,Consumer,0,2023-01-03
CUST_007928,Richard Wilson,Consumer,0,2019-06-14
CUST_007929,Susan Gonzalez,Corporate,0,2019-12-14
CUST_007930,Lisa Miller,Consumer,1,2019-09-08
CUST_007931,James Jones,Corporate,0,2022-01-26
CUST_007932,Jennifer Brown,Consumer,0,2019-05-27
CUST_007933,William Brown,VIP Loyalty,1,2022-04-22
CUST_007934,Susan Gonzalez,Consumer,0,2020-04-15
CUST_007935,Linda Rodriguez,Consumer,0,2021-02-10
CUST_007936,Linda Rodriguez,VIP Loyalty,1,2020-11-20
CUST_007937,Nancy Davis,VIP Loyalty,1,2022-08-17
CUST_007938,Jennifer Davis,Consumer,0,2021-10-27
CUST_007939,Mary Gonzalez,Consumer,1,2021-09-26
CUST_007940,Richard Miller,Consumer,1,2019-11-17
CUST_007941,Charles Smith,Consumer,1,2023-05-25
CUST_007942,Christopher Smith,Consumer,1,2022-03-01
CUST_007943,Michael Jones,Consumer,1,2021-03-02
CUST_007944,Linda Gonzalez,Consumer,0,2023-06-01
CUST_007945,Sarah Miller,Consumer,0,2022-07-10
CUST_007946,Daniel Johnson,Corporate,0,2023-05-18
CUST_007947,Karen Hernandez,Consumer,0,2023-12-01
CUST_007948,Jennifer Hernandez,Small Business,1,2023-11-16
CUST_007949,Joseph Miller,Corporate,1,2021-05-18
CUST_007950,John Lopez,VIP Loyalty,1,2022-01-19
CUST_007951,Elizabeth Wilson,Consumer,0,2019-10-05
CUST_007952,Jennifer Garcia,Corporate,0,2023-09-27
CUST_007953,Elizabeth Miller,Consumer,0,2019-08-26
CUST_007954,Nancy Jones,VIP Loyalty,1,2021-12-19
CUST_007955,David Hernandez,Consumer,1,2023-06-13
CUST_007956,Lisa Johnson,Consumer,1,2019-05-27
CUST_007957,David Smith,Small Business,1,2020-03-02
CUST_007958,Barbara Gonzalez,VIP Loyalty,1,2020-10-21
CUST_007959,Robert Jones,Consumer,0,2023-08-20
CUST_007960,Robert Anderson,Consumer,0,2020-10-10
CUST_007961,Daniel Miller,VIP Loyalty,1,2019-01-02
CUST_007962,Thomas Smith,Consumer,0,2022-12-27
CUST_007963,Joseph Rodriguez,Consumer,1,2022-04-03
CUST_007964,Barbara Brown,Consumer,0,2022-10-14
CUST_007965,Barbara Lopez,VIP Loyalty,1,2023-10-23
CUST_007966,Christopher Smith,Small Business,1,2022-03-13
CUST_007967,Barbara Brown,Consumer,1,2022-06-23
CUST_007968,Jennifer Hernandez,Corporate,1,2022-12-05
CUST_007969,William Johnson,Consumer,0,2019-11-23
CUST_007970,Robert Williams,Consumer,0,2020-08-14
CUST_007971,Karen Brown,Consumer,1,2019-07-03
CUST_007972,Karen Rodriguez,Corporate,0,2023-07-13
CUST_007973,Nancy Miller,Consumer,0,2022-04-25
CUST_007974,Jennifer Wilson,Consumer,0,2021-04-22
CUST_007975,William Garcia,Consumer,0,2022-05-21
CUST_007976,John Jones,Corporate,0,2019-05-09
CUST_007977,Joseph Jones,Consumer,1,2023-10-17
CUST_007978,Elizabeth Lopez,Corporate,1,2023-09-01
CUST_007979,John Garcia,Consumer,0,2020-10-05
CUST_007980,David Martinez,Consumer,0,2022-12-13
CUST_007981,Karen Johnson,Corporate,1,2021-12-25
CUST_007982,Patricia Martinez,Corporate,0,2021-11-06
CUST_007983,Christopher Hernandez,Corporate,1,2021-01-24
CUST_007984,Patricia Lopez,Consumer,0,2022-06-19
CUST_007985,Lisa Hernandez,Consumer,0,2023-10-21
CUST_007986,William Rodriguez,Small Business,1,2020-05-23
CUST_007987,Daniel Martinez,Corporate,1,2021-07-24
CUST_007988,John Johnson,Consumer,0,2019-10-26
CUST_007989,William Jones,VIP Loyalty,1,2019-03-04
CUST_007990,Sarah Brown,Consumer,1,2019-11-13
CUST_007991,Patricia Hernandez,Corporate,1,2019-01-11
CUST_007992,Barbara Lopez,Corporate,1,2021-11-22
CUST_007993,Sarah Gonzalez,Corporate,0,2020-05-10
CUST_007994,Joseph Gonzalez,Consumer,0,2019-05-14
CUST_007995,Barbara Miller,Corporate,0,2019-03-16
CUST_007996,Sarah Garcia,Consumer,0,2021-12-16
CUST_007997,Mary Johnson,Consumer,1,2023-09-13
CUST_007998,Michael Miller,Consumer,1,2019-10-26
CUST_007999,Sarah Lopez,Corporate,0,2022-04-24
CUST_008000,Jessica Hernandez,VIP Loyalty,1,2019-02-13
CUST_008001,Linda Lopez,Corporate,1,2020-01-11
CUST_008002,James Davis,Consumer,0,2020-11-04
CUST_008003,Mary Gonzalez,Corporate,1,2023-10-15
CUST_008004,Christopher Lopez,Consumer,1,2020-02-08
CUST_008005,Robert Garcia,VIP Loyalty,1,2023-10-23
CUST_008006,Joseph Anderson,Consumer,0,2020-06-05
CUST_008007,Robert Anderson,Corporate,0,2023-10-07
CUST_008008,Daniel Rodriguez,Small Business,0,2020-07-26
CUST_008009,Mary Johnson,Small Business,0,2019-01-22
CUST_008010,Robert Miller,Corporate,0,2021-09-09
CUST_008011,Karen Johnson,Consumer,0,2022-02-14
CUST_008012,Nancy Smith,Small Business,1,2023-09-13
CUST_008013,Thomas Martinez,Consumer,0,2023-04-25
CUST_008014,Christopher Gonzalez,Corporate,0,2023-09-13
CUST_008015,David Hernandez,Consumer,1,2023-11-28
CUST_008016,Nancy Rodriguez,Consumer,0,2023-12-17
CUST_008017,Daniel Garcia,Consumer,1,2019-07-13
CUST_008018,Michael Davis,Consumer,1,2019-08-07
CUST_008019,Sarah Anderson,Consumer,1,2020-02-23
CUST_008020,Linda Wilson,VIP Loyalty,1,2022-06-28
CUST_008021,Susan Johnson,Consumer,1,2023-05-01
CUST_008022,Sarah Williams,Small Business,1,2019-10-02
CUST_008023,Charles Wilson,Consumer,0,2021-03-10
CUST_008024,Jessica Wilson,Corporate,1,2021-04-21
CUST_008025,Michael Smith,Consumer,0,2020-11-19
CUST_008026,Joseph Martinez,Consumer,0,2023-04-15
CUST_008027,Jessica Jones,Consumer,1,2023-02-14
CUST_008028,Robert Miller,Consumer,1,2023-01-22
CUST_008029,Jessica Anderson,Small Business,1,2023-10-27
CUST_008030,Joseph Anderson,Consumer,1,2022-01-11
CUST_008031,David Davis,Corporate,0,2020-05-22
CUST_008032,Susan Jones,Consumer,1,2021-07-26
CUST_008033,Sarah Lopez,Corporate,0,2019-01-04
CUST_008034,William Brown,Corporate,0,2019-05-18
CUST_008035,Joseph Brown,Consumer,0,2023-11-13
CUST_008036,Susan Anderson,Consumer,0,2023-03-18
CUST_008037,John Wilson,Consumer,0,2022-11-02
CUST_008038,Linda Gonzalez,Consumer,0,2023-12-21
CUST_008039,Thomas Davis,Consumer,0,2020-02-06
CUST_008040,Patricia Brown,Corporate,1,2022-08-03
CUST_008041,William Gonzalez,Consumer,0,2023-12-18
CUST_008042,Michael Miller,Corporate,0,2021-10-09
CUST_008043,Charles Davis,Consumer,1,2021-01-23
CUST_008044,Richard Williams,Consumer,0,2023-01-13
CUST_008045,Elizabeth Anderson,Corporate,1,2020-08-19
CUST_008046,Sarah Anderson,Corporate,0,2022-05-22
CUST_008047,Susan Johnson,Corporate,1,2022-08-02
CUST_008048,James Johnson,Corporate,0,2019-01-05
CUST_008049,Lisa Rodriguez,Small Business,0,2023-12-09
CUST_008050,Sarah Williams,Corporate,1,2023-09-22
CUST_008051,Barbara Wilson,Small Business,1,2020-06-11
CUST_008052,Patricia Jones,Corporate,0,2020-11-09
CUST_008053,Joseph Davis,Consumer,1,2019-10-23
CUST_008054,Jennifer Rodriguez,Consumer,0,2021-02-18
CUST_008055,Michael Davis,Consumer,0,2022-09-07
CUST_008056,Thomas Brown,Small Business,1,2022-09-13
CUST_008057,James Anderson,Consumer,0,2019-07-22
CUST_008058,Richard Smith,Corporate,1,2022-04-20
CUST_008059,Nancy Rodriguez,Consumer,1,2021-11-22
CUST_008060,Nancy Lopez,Consumer,0,2019-06-06
CUST_008061,Jennifer Gonzalez,Small Business,0,2019-01-14
CUST_008062,Jessica Anderson,Corporate,0,2020-07-02
CUST_008063,Sarah Brown,Corporate,0,2022-07-02
CUST_008064,James Johnson,VIP Loyalty,1,2023-01-20
CUST_008065,Linda Jones,Consumer,1,2019-10-13
CUST_008066,Robert Wilson,Consumer,0,2023-06-06
CUST_008067,William Gonzalez,VIP Loyalty,1,2023-04-01
CUST_008068,Nancy Miller,VIP Loyalty,1,2019-06-08
CUST_008069,John Smith,Consumer,1,2023-02-07
CUST_008070,Thomas Anderson,Consumer,0,2022-07-15
CUST_008071,Daniel Miller,Corporate,0,2022-12-10
CUST_008072,Charles Martinez,VIP Loyalty,1,2019-11-06
CUST_008073,Christopher Hernandez,Consumer,1,2023-06-20
CUST_008074,Christopher Anderson,Consumer,0,2019-07-28
CUST_008075,Elizabeth Jones,Corporate,0,2023-02-04
CUST_008076,Karen Martinez,Consumer,0,2019-07-09
CUST_008077,Jennifer Gonzalez,Consumer,0,2019-06-16
CUST_008078,Susan Gonzalez,Small Business,1,2022-01-01
CUST_008079,Elizabeth Jones,Small Business,0,2020-03-05
CUST_008080,Richard Jones,VIP Loyalty,1,2019-09-08
CUST_008081,David Rodriguez,Corporate,0,2023-10-03
CUST_008082,Patricia Rodriguez,Consumer,0,2021-11-14
CUST_008083,Michael Lopez,Small Business,0,2022-06-17
CUST_008084,Mary Miller,VIP Loyalty,1,2020-12-21
CUST_008085,Michael Johnson,Small Business,0,2023-10-13
CUST_008086,Susan Jones,Consumer,1,2019-02-27
CUST_008087,Jennifer Johnson,Consumer,0,2023-10-05
CUST_008088,Barbara Rodriguez,Consumer,1,2021-01-18
CUST_008089,Elizabeth Jones,Consumer,0,2019-12-01
CUST_008090,Richard Johnson,Consumer,1,2020-12-27
CUST_008091,Linda Hernandez,Consumer,0,2020-06-05
CUST_008092,Charles Jones,Small Business,1,2022-01-18
CUST_008093,Charles Wilson,VIP Loyalty,1,2019-09-03
CUST_008094,Richard Gonzalez,Consumer,1,2023-10-20
CUST_008095,Mary Anderson,Consumer,0,2020-09-20
CUST_008096,Karen Miller,VIP Loyalty,1,2022-10-19
CUST_008097,Karen Martinez,Corporate,0,2023-05-28
CUST_008098,John Miller,Corporate,0,2023-12-07
CUST_008099,Barbara Lopez,Consumer,1,2023-11-06
CUST_008100,Michael Martinez,Consumer,0,2021-05-28
CUST_008101,Elizabeth Anderson,Consumer,0,2023-03-04
CUST_008102,John Williams,Corporate,1,2021-08-28
CUST_008103,David Anderson,Consumer,0,2020-09-18
CUST_008104,John Williams,Consumer,0,2020-07-27
CUST_008105,Richard Smith,Corporate,0,2020-08-07
CUST_008106,Linda Smith,Consumer,0,2022-03-28
CUST_008107,Mary Gonzalez,Small Business,0,2019-12-02
CUST_008108,Robert Williams,Consumer,0,2020-12-28
CUST_008109,Charles Anderson,Corporate,0,2019-02-02
CUST_008110,Joseph Davis,VIP Loyalty,1,2021-03-06
CUST_008111,Jennifer Anderson,VIP Loyalty,1,2022-12-09
CUST_008112,David Brown,Small Business,0,2021-08-11
CUST_008113,Jessica Williams,Small Business,0,2023-12-12
CUST_008114,John Wilson,Consumer,1,2023-03-01
CUST_008115,Karen Wilson,Consumer,0,2023-05-18
CUST_008116,Christopher Hernandez,Consumer,0,2020-12-14
CUST_008117,Patricia Martinez,Small Business,1,2019-03-02
CUST_008118,Jennifer Martinez,Consumer,1,2023-06-07
CUST_008119,Robert Anderson,Corporate,1,2019-01-04
CUST_008120,Linda Hernandez,Consumer,0,2020-02-13
CUST_008121,Robert Lopez,Small Business,1,2020-05-05
CUST_008122,Thomas Gonzalez,Consumer,0,2023-10-18
CUST_008123,Lisa Gonzalez,VIP Loyalty,1,2023-05-22
CUST_008124,Karen Lopez,Small Business,1,2019-08-11
CUST_008125,Lisa Anderson,Small Business,1,2019-10-26
CUST_008126,Nancy Anderson,Consumer,0,2022-07-03
CUST_008127,Daniel Jones,Corporate,1,2023-09-22
CUST_008128,Mary Rodriguez,Consumer,0,2022-11-03
CUST_008129,David Davis,Consumer,1,2021-04-09
CUST_008130,John Wilson,Consumer,0,2021-08-13
CUST_008131,Robert Garcia,Consumer,1,2019-05-17
CUST_008132,Linda Jones,Corporate,0,2022-07-28
CUST_008133,Linda Williams,Corporate,0,2023-03-04
CUST_008134,Mary Jones,Consumer,1,2021-12-04
CUST_008135,John Anderson,Consumer,0,2020-08-05
CUST_008136,Jessica Miller,Consumer,0,2023-04-19
CUST_008137,Joseph Anderson,Consumer,0,2023-07-26
CUST_008138,Richard Jones,Consumer,0,2019-03-22
CUST_008139,Susan Anderson,Corporate,0,2019-02-19
CUST_008140,Daniel Garcia,Consumer,1,2020-04-23
CUST_008141,Karen Garcia,Consumer,1,2023-03-22
CUST_008142,Karen Rodriguez,Consumer,1,2019-10-07
CUST_008143,Joseph Jones,Corporate,0,2021-08-04
CUST_008144,Michael Johnson,Consumer,0,2023-03-25
CUST_008145,Daniel Williams,Corporate,0,2022-07-25
CUST_008146,Robert Lopez,Consumer,0,2023-08-10
CUST_008147,James Williams,Corporate,0,2021-11-28
CUST_008148,Daniel Garcia,Corporate,1,2022-10-27
CUST_008149,Daniel Williams,Consumer,1,2022-09-28
CUST_008150,Nancy Johnson,Corporate,0,2021-07-16
CUST_008151,Susan Brown,Consumer,0,2023-03-22
CUST_008152,Patricia Johnson,Consumer,0,2021-01-13
CUST_008153,Joseph Miller,Consumer,0,2021-09-06
CUST_008154,Lisa Rodriguez,Consumer,0,2020-05-06
CUST_008155,Elizabeth Jones,Consumer,0,2020-01-18
CUST_008156,David Smith,Consumer,1,2021-03-16
CUST_008157,Daniel Davis,Small Business,0,2020-07-12
CUST_008158,Christopher Garcia,Corporate,0,2022-11-17
CUST_008159,Joseph Anderson,Consumer,1,2021-11-20
CUST_008160,Richard Gonzalez,Consumer,1,2023-11-19
CUST_008161,Jennifer Davis,VIP Loyalty,1,2020-01-26
CUST_008162,Barbara Martinez,Corporate,0,2020-07-14
CUST_008163,Karen Johnson,Corporate,1,2020-11-11
CUST_008164,Karen Williams,Consumer,0,2019-05-02
CUST_008165,Patricia Hernandez,Small Business,1,2020-09-01
CUST_008166,Karen Jones,Consumer,0,2019-06-12
CUST_008167,Karen Davis,Consumer,0,2021-09-08
CUST_008168,Joseph Williams,Small Business,1,2021-04-03
CUST_008169,Richard Lopez,Corporate,0,2019-06-06
CUST_008170,Joseph Rodriguez,Consumer,1,2023-07-05
CUST_008171,Sarah Anderson,Consumer,0,2019-11-26
CUST_008172,Jennifer Anderson,Corporate,1,2023-01-01
CUST_008173,Patricia Lopez,VIP Loyalty,1,2023-11-17
CUST_008174,Richard Lopez,Corporate,0,2023-12-20
CUST_008175,Karen Martinez,Small Business,0,2020-10-01
CUST_008176,Elizabeth Wilson,Small Business,1,2019-10-19
CUST_008177,Linda Johnson,Small Business,0,2022-09-23
CUST_008178,James Davis,Consumer,0,2019-08-20
CUST_008179,Susan Lopez,Consumer,1,2022-06-02
CUST_008180,Patricia Brown,Corporate,0,2022-10-27
CUST_008181,Mary Rodriguez,Corporate,0,2022-05-07
CUST_008182,Joseph Gonzalez,Corporate,0,2023-05-18
CUST_008183,Christopher Smith,Consumer,1,2021-07-17
CUST_008184,John Davis,Corporate,0,2023-06-06
CUST_008185,Jennifer Gonzalez,Consumer,0,2022-03-07
CUST_008186,Jennifer Wilson,Small Business,0,2019-08-02
CUST_008187,Jessica Williams,Corporate,0,2020-01-19
CUST_008188,Lisa Smith,Small Business,0,2022-08-28
CUST_008189,Nancy Martinez,Corporate,0,2022-01-09
CUST_008190,David Lopez,VIP Loyalty,1,2019-06-09
CUST_008191,Jennifer Garcia,VIP Loyalty,1,2021-03-16
CUST_008192,Mary Brown,Corporate,1,2023-09-01
CUST_008193,Barbara Smith,Consumer,1,2022-07-25
CUST_008194,Joseph Davis,Consumer,0,2023-11-17
CUST_008195,John Lopez,Consumer,0,2023-02-19
CUST_008196,James Wilson,Corporate,0,2022-02-12
CUST_008197,Patricia Martinez,Consumer,1,2019-07-12
CUST_008198,Elizabeth Gonzalez,Corporate,1,2019-03-24
CUST_008199,Jessica Hernandez,Consumer,0,2019-05-12
CUST_008200,Patricia Jones,Corporate,1,2022-11-19
CUST_008201,Daniel Miller,Consumer,0,2022-08-04
CUST_008202,Elizabeth Brown,Consumer,1,2023-04-26
CUST_008203,John Lopez,Consumer,0,2023-02-28
CUST_008204,Charles Hernandez,Consumer,0,2023-03-02
CUST_008205,William Davis,Consumer,0,2023-11-11
CUST_008206,Karen Lopez,Corporate,1,2022-07-05
CUST_008207,Michael Lopez,Consumer,1,2023-11-02
CUST_008208,Joseph Davis,Small Business,0,2023-01-15
CUST_008209,Susan Rodriguez,Consumer,0,2021-07-17
CUST_008210,Christopher Rodriguez,Small Business,0,2023-10-28
CUST_008211,Michael Martinez,Small Business,1,2021-05-22
CUST_008212,William Brown,Consumer,0,2020-06-12
CUST_008213,Linda Anderson,Consumer,0,2022-11-22
CUST_008214,Joseph Rodriguez,Consumer,1,2023-10-13
CUST_008215,David Jones,Small Business,1,2021-02-03
CUST_008216,Jennifer Martinez,Corporate,0,2019-01-28
CUST_008217,Michael Johnson,Small Business,0,2020-09-13
CUST_008218,Thomas Rodriguez,Consumer,0,2019-08-10
CUST_008219,Richard Lopez,Consumer,1,2020-05-01
CUST_008220,William Williams,Small Business,0,2021-04-04
CUST_008221,Sarah Johnson,Corporate,0,2022-02-07
CUST_008222,Mary Gonzalez,VIP Loyalty,1,2023-03-02
CUST_008223,Charles Hernandez,Consumer,0,2022-07-02
CUST_008224,Nancy Wilson,Consumer,0,2019-06-12
CUST_008225,Patricia Anderson,Small Business,1,2020-03-22
CUST_008226,James Garcia,Consumer,0,2021-09-22
CUST_008227,Barbara Wilson,Consumer,0,2023-02-03
CUST_008228,David Jones,Corporate,0,2023-12-03
CUST_008229,Linda Gonzalez,Small Business,0,2019-07-22
CUST_008230,Richard Gonzalez,Consumer,1,2021-05-24
CUST_008231,Jessica Williams,Consumer,1,2019-02-23
CUST_008232,William Gonzalez,VIP Loyalty,1,2022-05-12
CUST_008233,Karen Hernandez,Consumer,1,2021-02-14
CUST_008234,Lisa Smith,Consumer,0,2021-09-15
CUST_008235,Barbara Smith,Consumer,0,2021-07-26
CUST_008236,Robert Johnson,Consumer,1,2021-06-05
CUST_008237,James Smith,Consumer,1,2021-10-20
CUST_008238,David Davis,Consumer,0,2023-06-24
CUST_008239,Patricia Gonzalez,VIP Loyalty,1,2020-02-25
CUST_008240,Jennifer Garcia,Consumer,0,2020-01-13
CUST_008241,Susan Miller,Small Business,1,2020-06-14
CUST_008242,James Hernandez,Consumer,0,2023-04-23
CUST_008243,Robert Jones,Consumer,1,2022-11-08
CUST_008244,Nancy Martinez,Corporate,0,2020-07-19
CUST_008245,Nancy Gonzalez,Consumer,0,2022-12-21
CUST_008246,Susan Miller,Small Business,1,2019-02-17
CUST_008247,Patricia Wilson,Corporate,0,2022-12-13
CUST_008248,Nancy Martinez,Consumer,1,2022-01-14
CUST_008249,William Williams,Consumer,0,2021-05-27
CUST_008250,Daniel Hernandez,Consumer,0,2019-01-11
CUST_008251,Lisa Johnson,Consumer,0,2019-01-10
CUST_008252,Mary Rodriguez,Consumer,0,2021-01-01
CUST_008253,William Wilson,VIP Loyalty,1,2021-03-21
CUST_008254,Thomas Williams,Corporate,1,2019-03-20
CUST_008255,Christopher Anderson,Consumer,0,2021-07-25
CUST_008256,James Smith,Consumer,1,2021-12-24
CUST_008257,Robert Williams,Consumer,0,2023-03-23
CUST_008258,Mary Rodriguez,Consumer,1,2021-03-26
CUST_008259,Sarah Wilson,Consumer,0,2021-05-23
CUST_008260,Lisa Davis,Consumer,0,2022-05-20
CUST_008261,Jennifer Brown,Consumer,0,2022-01-20
CUST_008262,Nancy Davis,Small Business,1,2019-03-12
CUST_008263,Patricia Martinez,Corporate,1,2022-04-01
CUST_008264,Robert Jones,Small Business,0,2023-07-11
CUST_008265,Elizabeth Johnson,Consumer,0,2023-05-16
CUST_008266,Mary Martinez,Consumer,1,2019-11-05
CUST_008267,Christopher Davis,Consumer,0,2023-05-24
CUST_008268,Jessica Smith,Small Business,1,2021-01-05
CUST_008269,Mary Hernandez,Consumer,0,2021-11-08
CUST_008270,Richard Anderson,Consumer,1,2023-02-15
CUST_008271,Karen Williams,Consumer,0,2020-08-13
CUST_008272,Christopher Johnson,Consumer,1,2019-05-12
CUST_008273,Barbara Williams,VIP Loyalty,1,2023-12-28
CUST_008274,Thomas Brown,Consumer,1,2019-09-18
CUST_008275,Linda Hernandez,Consumer,0,2019-09-19
CUST_008276,Robert Anderson,Consumer,0,2020-05-18
CUST_008277,Charles Miller,Consumer,0,2021-04-22
CUST_008278,Lisa Lopez,Consumer,0,2021-05-14
CUST_008279,Daniel Wilson,Small Business,0,2023-02-11
CUST_008280,Mary Martinez,Corporate,0,2023-01-01
CUST_008281,Susan Anderson,Small Business,1,2023-05-03
CUST_008282,Richard Williams,Small Business,0,2021-03-02
CUST_008283,Lisa Martinez,Corporate,1,2019-02-18
CUST_008284,Daniel Anderson,Consumer,0,2022-09-24
CUST_008285,Charles Williams,Consumer,1,2023-11-05
CUST_008286,Susan Smith,Consumer,1,2022-01-06
CUST_008287,Elizabeth Hernandez,Consumer,0,2023-05-02
CUST_008288,James Miller,Small Business,0,2021-06-06
CUST_008289,Lisa Smith,Corporate,0,2019-06-03
CUST_008290,Lisa Miller,Consumer,0,2019-10-15
CUST_008291,Elizabeth Martinez,Consumer,0,2020-02-02
CUST_008292,Christopher Williams,Small Business,0,2019-09-27
CUST_008293,Elizabeth Wilson,Consumer,0,2019-11-26
CUST_008294,Nancy Johnson,VIP Loyalty,1,2022-04-25
CUST_008295,Richard Smith,Consumer,0,2021-04-18
CUST_008296,Daniel Rodriguez,Consumer,0,2019-02-23
CUST_008297,John Garcia,Consumer,1,2019-02-08
CUST_008298,Richard Martinez,Corporate,0,2022-03-24
CUST_008299,Karen Miller,Consumer,0,2021-01-08
CUST_008300,Sarah Miller,Consumer,0,2022-07-26
CUST_008301,Jessica Anderson,Consumer,1,2019-07-22
CUST_008302,Christopher Anderson,Corporate,0,2020-02-05
CUST_008303,Linda Garcia,Consumer,1,2021-07-12
CUST_008304,Elizabeth Garcia,Consumer,0,2019-11-11
CUST_008305,Charles Hernandez,Corporate,1,2022-02-13
CUST_008306,Daniel Wilson,Consumer,1,2023-06-20
CUST_008307,Jennifer Smith,Consumer,1,2020-11-08
CUST_008308,Patricia Rodriguez,Corporate,0,2023-12-17
CUST_008309,Daniel Davis,Corporate,0,2022-04-16
CUST_008310,James Johnson,Consumer,0,2019-05-13
CUST_008311,Jennifer Wilson,Corporate,0,2021-06-27
CUST_008312,James Garcia,Corporate,1,2020-10-05
CUST_008313,Sarah Garcia,Consumer,0,2021-03-05
CUST_008314,Jennifer Brown,Consumer,0,2023-04-24
CUST_008315,Linda Smith,Consumer,1,2019-12-21
CUST_008316,Michael Jones,Consumer,1,2019-10-10
CUST_008317,Mary Garcia,Consumer,1,2020-03-26
CUST_008318,Christopher Miller,Consumer,1,2022-03-04
CUST_008319,David Davis,Consumer,1,2022-08-28
CUST_008320,Susan Martinez,Corporate,0,2019-10-15
CUST_008321,Patricia Lopez,Consumer,0,2023-07-13
CUST_008322,Jennifer Martinez,Consumer,0,2022-05-02
CUST_008323,Elizabeth Wilson,Corporate,0,2019-12-06
CUST_008324,William Miller,Corporate,0,2020-02-17
CUST_008325,John Smith,Consumer,0,2022-01-02
CUST_008326,Sarah Johnson,Small Business,1,2020-02-05
CUST_008327,Thomas Johnson,Consumer,1,2022-08-15
CUST_008328,Jennifer Wilson,Small Business,0,2019-11-15
CUST_008329,Karen Jones,Consumer,1,2023-12-02
CUST_008330,Joseph Lopez,Consumer,0,2019-04-27
CUST_008331,Daniel Brown,Consumer,1,2023-10-03
CUST_008332,Lisa Brown,Small Business,1,2021-02-14
CUST_008333,Mary Lopez,VIP Loyalty,1,2023-10-10
CUST_008334,Michael Johnson,Consumer,1,2020-11-19
CUST_008335,Nancy Miller,VIP Loyalty,1,2019-09-12
CUST_008336,Linda Lopez,Small Business,1,2021-03-16
CUST_008337,David Martinez,VIP Loyalty,1,2020-05-20
CUST_008338,Susan Smith,Consumer,0,2019-07-22
CUST_008339,Susan Wilson,Corporate,1,2021-06-06
CUST_008340,Richard Martinez,Corporate,0,2020-05-13
CUST_008341,Thomas Garcia,Consumer,1,2022-07-15
CUST_008342,Joseph Jones,Corporate,1,2020-02-15
CUST_008343,Michael Rodriguez,Small Business,0,2023-10-02
CUST_008344,Nancy Rodriguez,Consumer,1,2023-04-01
CUST_008345,Joseph Rodriguez,Consumer,0,2022-07-28
CUST_008346,Jennifer Gonzalez,Corporate,1,2023-11-06
CUST_008347,Robert Smith,Consumer,1,2020-01-24
CUST_008348,Michael Garcia,Consumer,0,2022-09-17
CUST_008349,Jessica Brown,Corporate,1,2019-10-04
CUST_008350,Patricia Williams,Consumer,0,2020-03-22
CUST_008351,Sarah Gonzalez,Corporate,0,2020-10-18
CUST_008352,Barbara Johnson,Consumer,0,2019-07-16
CUST_008353,Thomas Smith,Consumer,0,2019-11-20
CUST_008354,Jessica Jones,Corporate,1,2019-05-28
CUST_008355,Christopher Johnson,Small Business,1,2023-04-17
